"","type","variable","server.preparation.time"
"27467","Fit","server.preparation.time",4.98495796888392
"27468","Fit","server.preparation.time",2.57395319566552
"27469","Fit","server.preparation.time",2.4229280659734
"27470","Fit","server.preparation.time",3.07929310085451
"27471","Fit","server.preparation.time",4.10573820444428
"27472","Fit","server.preparation.time",2.04176757059388
"27473","Fit","server.preparation.time",5.22135946763246
"27474","Fit","server.preparation.time",1.31186126579033
"27475","Fit","server.preparation.time",6.02903867529992
"27476","Fit","server.preparation.time",5.8822150357225
"27477","Fit","server.preparation.time",2.78502876739501
"27478","Fit","server.preparation.time",3.62600715418628
"27479","Fit","server.preparation.time",2.2343565831211
"27480","Fit","server.preparation.time",2.50345676984487
"27481","Fit","server.preparation.time",3.59180127951356
"27482","Fit","server.preparation.time",3.78954246379529
"27483","Fit","server.preparation.time",2.2229515235157
"27484","Fit","server.preparation.time",2.55434041094376
"27485","Fit","server.preparation.time",2.37919395188711
"27486","Fit","server.preparation.time",5.53235529832684
"27487","Fit","server.preparation.time",2.75494999597073
"27488","Fit","server.preparation.time",3.66989906568508
"27489","Fit","server.preparation.time",2.28987892776788
"27490","Fit","server.preparation.time",2.41624477496435
"27491","Fit","server.preparation.time",2.89619251417579
"27492","Fit","server.preparation.time",5.16431230972004
"27493","Fit","server.preparation.time",2.92547270358438
"27494","Fit","server.preparation.time",4.56117382327508
"27495","Fit","server.preparation.time",6.16660029480555
"27496","Fit","server.preparation.time",8.84025443397199
"27497","Fit","server.preparation.time",9.12087179540011
"27498","Fit","server.preparation.time",3.39177304524874
"27499","Fit","server.preparation.time",5.79904966237344
"27500","Fit","server.preparation.time",2.18268884395548
"27501","Fit","server.preparation.time",4.70686629444462
"27502","Fit","server.preparation.time",2.84031865733883
"27503","Fit","server.preparation.time",3.13764881924068
"27504","Fit","server.preparation.time",1.91330634727332
"27505","Fit","server.preparation.time",6.79196885325936
"27506","Fit","server.preparation.time",2.85193486593657
"27507","Fit","server.preparation.time",5.16228422887298
"27508","Fit","server.preparation.time",8.34020743627488
"27509","Fit","server.preparation.time",5.14068163982869
"27510","Fit","server.preparation.time",3.19847269634235
"27511","Fit","server.preparation.time",4.34615726758275
"27512","Fit","server.preparation.time",2.40287997558335
"27513","Fit","server.preparation.time",2.68973507981195
"27514","Fit","server.preparation.time",1.68760640479177
"27515","Fit","server.preparation.time",6.54945028017523
"27516","Fit","server.preparation.time",2.5202493784651
"27517","Fit","server.preparation.time",6.61644006530297
"27518","Fit","server.preparation.time",3.62128888380581
"27519","Fit","server.preparation.time",2.51676718901043
"27520","Fit","server.preparation.time",2.15706258957383
"27521","Fit","server.preparation.time",5.65211842460674
"27522","Fit","server.preparation.time",4.71806552519012
"27523","Fit","server.preparation.time",3.48413951129133
"27524","Fit","server.preparation.time",3.54885272509999
"27525","Fit","server.preparation.time",5.8736338949881
"27526","Fit","server.preparation.time",2.54260810689565
"27527","Fit","server.preparation.time",5.66348295726997
"27528","Fit","server.preparation.time",4.0596978704042
"27529","Fit","server.preparation.time",3.42614964387407
"27530","Fit","server.preparation.time",4.7270117873061
"27531","Fit","server.preparation.time",8.15710869709891
"27532","Fit","server.preparation.time",4.6455163038058
"27533","Fit","server.preparation.time",2.75091668597541
"27534","Fit","server.preparation.time",4.89239987096584
"27535","Fit","server.preparation.time",6.854754967259
"27536","Fit","server.preparation.time",2.06303467182106
"27537","Fit","server.preparation.time",1.83031579629249
"27538","Fit","server.preparation.time",6.32852214909536
"27539","Fit","server.preparation.time",2.92397869132975
"27540","Fit","server.preparation.time",3.41888950798187
"27541","Fit","server.preparation.time",7.597627613995
"27542","Fit","server.preparation.time",4.58372430604683
"27543","Fit","server.preparation.time",5.74093418325881
"27544","Fit","server.preparation.time",2.47006608636123
"27545","Fit","server.preparation.time",4.7806727054536
"27546","Fit","server.preparation.time",2.85588325339131
"27547","Fit","server.preparation.time",4.04429475773838
"27548","Fit","server.preparation.time",4.37774809845777
"27549","Fit","server.preparation.time",4.67883264548745
"27550","Fit","server.preparation.time",2.22269530266365
"27551","Fit","server.preparation.time",1.85938505556479
"27552","Fit","server.preparation.time",5.74013457218551
"27553","Fit","server.preparation.time",3.64706521505293
"27554","Fit","server.preparation.time",8.46612981865535
"27555","Fit","server.preparation.time",3.61646477756836
"27556","Fit","server.preparation.time",5.13037085955044
"27557","Fit","server.preparation.time",5.64475963752805
"27558","Fit","server.preparation.time",2.86548844547295
"27559","Fit","server.preparation.time",3.52774966186921
"27560","Fit","server.preparation.time",2.43077097683826
"27561","Fit","server.preparation.time",2.19864870690597
"27562","Fit","server.preparation.time",4.06117055503726
"27563","Fit","server.preparation.time",3.11306416353594
"27564","Fit","server.preparation.time",5.41398289119793
"27565","Fit","server.preparation.time",3.09632470718054
"27566","Fit","server.preparation.time",2.21293768112729
"27567","Fit","server.preparation.time",1.59727369768182
"27568","Fit","server.preparation.time",3.33013382762308
"27569","Fit","server.preparation.time",2.88894675041217
"27570","Fit","server.preparation.time",4.41449859264701
"27571","Fit","server.preparation.time",4.63574878792811
"27572","Fit","server.preparation.time",4.34999529765601
"27573","Fit","server.preparation.time",3.49469479125691
"27574","Fit","server.preparation.time",2.93827803355017
"27575","Fit","server.preparation.time",8.61740435419699
"27576","Fit","server.preparation.time",3.11280429471451
"27577","Fit","server.preparation.time",3.98897214248883
"27578","Fit","server.preparation.time",2.50698715532005
"27579","Fit","server.preparation.time",2.61381608118463
"27580","Fit","server.preparation.time",4.57045909761411
"27581","Fit","server.preparation.time",2.38355910010167
"27582","Fit","server.preparation.time",3.62457559215663
"27583","Fit","server.preparation.time",3.34477405947908
"27584","Fit","server.preparation.time",3.32148482445888
"27585","Fit","server.preparation.time",3.75413688949685
"27586","Fit","server.preparation.time",5.54640601354852
"27587","Fit","server.preparation.time",3.56895774049733
"27588","Fit","server.preparation.time",7.84587412102351
"27589","Fit","server.preparation.time",4.22729038119458
"27590","Fit","server.preparation.time",4.10369424631547
"27591","Fit","server.preparation.time",4.50387933599677
"27592","Fit","server.preparation.time",2.92221050070406
"27593","Fit","server.preparation.time",2.85682895621337
"27594","Fit","server.preparation.time",3.43509938350605
"27595","Fit","server.preparation.time",4.58824780841115
"27596","Fit","server.preparation.time",6.24388470678938
"27597","Fit","server.preparation.time",7.35264633161848
"27598","Fit","server.preparation.time",4.1436302219871
"27599","Fit","server.preparation.time",3.38029111705102
"27600","Fit","server.preparation.time",6.31001254401453
"27601","Fit","server.preparation.time",3.0112936608869
"27602","Fit","server.preparation.time",1.55848129867793
"27603","Fit","server.preparation.time",4.36418218339247
"27604","Fit","server.preparation.time",4.64898691680011
"27605","Fit","server.preparation.time",7.23426549763575
"27606","Fit","server.preparation.time",3.00624196788825
"27607","Fit","server.preparation.time",3.80329281263762
"27608","Fit","server.preparation.time",3.7804729423708
"27609","Fit","server.preparation.time",5.10179969128853
"27610","Fit","server.preparation.time",5.04160613267278
"27611","Fit","server.preparation.time",2.68437083006606
"27612","Fit","server.preparation.time",1.9290358075922
"27613","Fit","server.preparation.time",4.4186430767865
"27614","Fit","server.preparation.time",3.01096974073912
"27615","Fit","server.preparation.time",3.22611780196048
"27616","Fit","server.preparation.time",2.62947913515225
"27617","Fit","server.preparation.time",2.86227517865106
"27618","Fit","server.preparation.time",4.83195043932364
"27619","Fit","server.preparation.time",4.86257563847375
"27620","Fit","server.preparation.time",2.77058619046313
"27621","Fit","server.preparation.time",3.74716925225908
"27622","Fit","server.preparation.time",2.52544292565873
"27623","Fit","server.preparation.time",3.7293202767186
"27624","Fit","server.preparation.time",6.41658627689116
"27625","Fit","server.preparation.time",3.5167593209653
"27626","Fit","server.preparation.time",2.9289634886753
"27627","Fit","server.preparation.time",2.56847491377177
"27628","Fit","server.preparation.time",4.82528103640283
"27629","Fit","server.preparation.time",4.01826779670472
"27630","Fit","server.preparation.time",3.12060253319946
"27631","Fit","server.preparation.time",2.97457190674835
"27632","Fit","server.preparation.time",3.68223362790064
"27633","Fit","server.preparation.time",4.58512884170833
"27634","Fit","server.preparation.time",3.45582827882496
"27635","Fit","server.preparation.time",7.73406033458888
"27636","Fit","server.preparation.time",3.59898631797328
"27637","Fit","server.preparation.time",4.0882033724507
"27638","Fit","server.preparation.time",4.66210735956776
"27639","Fit","server.preparation.time",2.24564761250972
"27640","Fit","server.preparation.time",2.95243453777311
"27641","Fit","server.preparation.time",5.036120561005
"27642","Fit","server.preparation.time",3.41569467227981
"27643","Fit","server.preparation.time",4.96553591623157
"27644","Fit","server.preparation.time",1.81470254295907
"27645","Fit","server.preparation.time",5.41857392779274
"27646","Fit","server.preparation.time",3.17695624568561
"27647","Fit","server.preparation.time",5.62511658031576
"27648","Fit","server.preparation.time",3.77846118691527
"27649","Fit","server.preparation.time",2.23604570341222
"27650","Fit","server.preparation.time",4.07604668309222
"27651","Fit","server.preparation.time",6.91248895269404
"27652","Fit","server.preparation.time",4.44266539567092
"27653","Fit","server.preparation.time",3.94385814129427
"27654","Fit","server.preparation.time",3.05879932112445
"27655","Fit","server.preparation.time",7.60900272678246
"27656","Fit","server.preparation.time",3.54826313350434
"27657","Fit","server.preparation.time",5.61106287213951
"27658","Fit","server.preparation.time",6.91716997311012
"27659","Fit","server.preparation.time",5.56828341467213
"27660","Fit","server.preparation.time",4.75932198437537
"27661","Fit","server.preparation.time",4.99962752878186
"27662","Fit","server.preparation.time",3.07827780501061
"27663","Fit","server.preparation.time",3.1990605056753
"27664","Fit","server.preparation.time",6.22511685260577
"27665","Fit","server.preparation.time",4.432795853272
"27666","Fit","server.preparation.time",5.87766252384697
"27667","Fit","server.preparation.time",2.66755013579758
"27668","Fit","server.preparation.time",3.33115054411316
"27669","Fit","server.preparation.time",2.97813283815274
"27670","Fit","server.preparation.time",2.34494292634526
"27671","Fit","server.preparation.time",3.18315444997759
"27672","Fit","server.preparation.time",1.80892779757732
"27673","Fit","server.preparation.time",4.60617545943873
"27674","Fit","server.preparation.time",3.95738240228493
"27675","Fit","server.preparation.time",4.2017186350268
"27676","Fit","server.preparation.time",2.24822568097375
"27677","Fit","server.preparation.time",3.0064727068974
"27678","Fit","server.preparation.time",3.87817404503956
"27679","Fit","server.preparation.time",2.70190199348837
"27680","Fit","server.preparation.time",7.0059020549471
"27681","Fit","server.preparation.time",3.17803557856443
"27682","Fit","server.preparation.time",3.81787059907355
"27683","Fit","server.preparation.time",4.49520128421768
"27684","Fit","server.preparation.time",3.5778513425457
"27685","Fit","server.preparation.time",2.1541368077803
"27686","Fit","server.preparation.time",5.27767534911726
"27687","Fit","server.preparation.time",3.15596838603756
"27688","Fit","server.preparation.time",6.66315614144816
"27689","Fit","server.preparation.time",2.19646132449713
"27690","Fit","server.preparation.time",2.19153233819663
"27691","Fit","server.preparation.time",3.49477349420669
"27692","Fit","server.preparation.time",2.8185464351786
"27693","Fit","server.preparation.time",3.81051865030092
"27694","Fit","server.preparation.time",6.56485002907086
"27695","Fit","server.preparation.time",1.88082017357095
"27696","Fit","server.preparation.time",4.53519954960057
"27697","Fit","server.preparation.time",2.57779077489438
"27698","Fit","server.preparation.time",5.47429326167437
"27699","Fit","server.preparation.time",5.81996951119242
"27700","Fit","server.preparation.time",2.76902769607471
"27701","Fit","server.preparation.time",3.37562296658738
"27702","Fit","server.preparation.time",2.40658573485027
"27703","Fit","server.preparation.time",2.11146672627671
"27704","Fit","server.preparation.time",3.5531747054546
"27705","Fit","server.preparation.time",2.42178056350432
"27706","Fit","server.preparation.time",6.22448865358677
"27707","Fit","server.preparation.time",1.64455457667792
"27708","Fit","server.preparation.time",3.98781125031224
"27709","Fit","server.preparation.time",2.78509135006888
"27710","Fit","server.preparation.time",2.40701902241214
"27711","Fit","server.preparation.time",4.46961971383586
"27712","Fit","server.preparation.time",3.55383662744
"27713","Fit","server.preparation.time",2.96726828559838
"27714","Fit","server.preparation.time",5.36055954725842
"27715","Fit","server.preparation.time",4.25731161666754
"27716","Fit","server.preparation.time",8.45307229488089
"27717","Fit","server.preparation.time",4.24092401615174
"27718","Fit","server.preparation.time",3.98809813965806
"27719","Fit","server.preparation.time",4.88607687242141
"27720","Fit","server.preparation.time",2.64123148248954
"27721","Fit","server.preparation.time",3.43060561199626
"27722","Fit","server.preparation.time",4.26963545999176
"27723","Fit","server.preparation.time",4.20684375791329
"27724","Fit","server.preparation.time",2.61465141011544
"27725","Fit","server.preparation.time",8.25041983138978
"27726","Fit","server.preparation.time",3.45012130528854
"27727","Fit","server.preparation.time",1.76029810234152
"27728","Fit","server.preparation.time",4.00903030730008
"27729","Fit","server.preparation.time",3.38634241263628
"27730","Fit","server.preparation.time",4.49674858681906
"27731","Fit","server.preparation.time",3.27609732821715
"27732","Fit","server.preparation.time",4.59482319317298
"27733","Fit","server.preparation.time",1.94522699001685
"27734","Fit","server.preparation.time",1.80518861681796
"27735","Fit","server.preparation.time",1.85043411329941
"27736","Fit","server.preparation.time",2.77407324637945
"27737","Fit","server.preparation.time",3.79516382324543
"27738","Fit","server.preparation.time",3.97868852195822
"27739","Fit","server.preparation.time",2.41048119807202
"27740","Fit","server.preparation.time",3.38551241123574
"27741","Fit","server.preparation.time",2.80012724946059
"27742","Fit","server.preparation.time",2.83735010584303
"27743","Fit","server.preparation.time",4.01095672555553
"27744","Fit","server.preparation.time",6.47459874473386
"27745","Fit","server.preparation.time",2.48874859853306
"27746","Fit","server.preparation.time",2.42308072321102
"27747","Fit","server.preparation.time",3.53010702286247
"27748","Fit","server.preparation.time",4.76955537975428
"27749","Fit","server.preparation.time",2.04409781826819
"27750","Fit","server.preparation.time",4.38927330295581
"27751","Fit","server.preparation.time",6.10257864204991
"27752","Fit","server.preparation.time",2.81145308836447
"27753","Fit","server.preparation.time",3.00721813886147
"27754","Fit","server.preparation.time",2.7416640850842
"27755","Fit","server.preparation.time",6.05763699569477
"27756","Fit","server.preparation.time",4.60196598871397
"27757","Fit","server.preparation.time",2.98190634027515
"27758","Fit","server.preparation.time",2.33202200691955
"27759","Fit","server.preparation.time",3.79093752588923
"27760","Fit","server.preparation.time",3.4836538692434
"27761","Fit","server.preparation.time",2.61136757190611
"27762","Fit","server.preparation.time",2.83193285510994
"27763","Fit","server.preparation.time",6.18781523988492
"27764","Fit","server.preparation.time",3.69570587787514
"27765","Fit","server.preparation.time",6.71092928437696
"27766","Fit","server.preparation.time",4.64244614978469
"27767","Fit","server.preparation.time",5.87607795979975
"27768","Fit","server.preparation.time",3.86502338940287
"27769","Fit","server.preparation.time",2.45644343563894
"27770","Fit","server.preparation.time",3.34804154348516
"27771","Fit","server.preparation.time",4.42924432457629
"27772","Fit","server.preparation.time",4.60512632465148
"27773","Fit","server.preparation.time",4.43977175987077
"27774","Fit","server.preparation.time",2.64065468472361
"27775","Fit","server.preparation.time",3.11279462474378
"27776","Fit","server.preparation.time",2.3551874438245
"27777","Fit","server.preparation.time",8.19765113146754
"27778","Fit","server.preparation.time",2.6548791792222
"27779","Fit","server.preparation.time",5.91997548801695
"27780","Fit","server.preparation.time",5.13165674611222
"27781","Fit","server.preparation.time",5.16721759289103
"27782","Fit","server.preparation.time",2.99015467881213
"27783","Fit","server.preparation.time",7.11584892674015
"27784","Fit","server.preparation.time",7.0042360263592
"27785","Fit","server.preparation.time",2.21028293041467
"27786","Fit","server.preparation.time",4.41331324871674
"27787","Fit","server.preparation.time",3.99054343598416
"27788","Fit","server.preparation.time",5.66766743639803
"27789","Fit","server.preparation.time",1.94750076644008
"27790","Fit","server.preparation.time",3.6901170286057
"27791","Fit","server.preparation.time",3.26189985689927
"27792","Fit","server.preparation.time",3.72466719870622
"27793","Fit","server.preparation.time",3.87408693353706
"27794","Fit","server.preparation.time",4.82117316614313
"27795","Fit","server.preparation.time",3.92255262718181
"27796","Fit","server.preparation.time",2.72102620019495
"27797","Fit","server.preparation.time",3.328824288686
"27798","Fit","server.preparation.time",4.1888788743211
"27799","Fit","server.preparation.time",2.86472716035989
"27800","Fit","server.preparation.time",3.51088208519452
"27801","Fit","server.preparation.time",6.70309954940189
"27802","Fit","server.preparation.time",4.84560994065182
"27803","Fit","server.preparation.time",4.22694584061897
"27804","Fit","server.preparation.time",6.64657017383577
"27805","Fit","server.preparation.time",5.99249346241996
"27806","Fit","server.preparation.time",5.48459217847959
"27807","Fit","server.preparation.time",3.69786221910443
"27808","Fit","server.preparation.time",3.64373795043285
"27809","Fit","server.preparation.time",4.06900759797527
"27810","Fit","server.preparation.time",5.16232156321047
"27811","Fit","server.preparation.time",2.43452738472045
"27812","Fit","server.preparation.time",6.08938866613092
"27813","Fit","server.preparation.time",2.63248861225717
"27814","Fit","server.preparation.time",6.24362513288105
"27815","Fit","server.preparation.time",4.38531469718344
"27816","Fit","server.preparation.time",5.18414486432011
"27817","Fit","server.preparation.time",3.01947845892609
"27818","Fit","server.preparation.time",2.1719301106113
"27819","Fit","server.preparation.time",3.02286975855686
"27820","Fit","server.preparation.time",2.48598470631306
"27821","Fit","server.preparation.time",3.06998845191388
"27822","Fit","server.preparation.time",6.92592632956782
"27823","Fit","server.preparation.time",3.63276086132949
"27824","Fit","server.preparation.time",5.43576352818609
"27825","Fit","server.preparation.time",3.83692717056122
"27826","Fit","server.preparation.time",2.47792257971951
"27827","Fit","server.preparation.time",2.87090101671195
"27828","Fit","server.preparation.time",2.92376003084637
"27829","Fit","server.preparation.time",4.57173646953615
"27830","Fit","server.preparation.time",2.22629324229659
"27831","Fit","server.preparation.time",2.71560925418023
"27832","Fit","server.preparation.time",4.88070270352773
"27833","Fit","server.preparation.time",5.30093474590366
"27834","Fit","server.preparation.time",3.37179113964511
"27835","Fit","server.preparation.time",3.41787163192359
"27836","Fit","server.preparation.time",3.09152480315711
"27837","Fit","server.preparation.time",5.30333694229509
"27838","Fit","server.preparation.time",4.5225131268312
"27839","Fit","server.preparation.time",1.89916248437629
"27840","Fit","server.preparation.time",5.15350079467048
"27841","Fit","server.preparation.time",5.47584796094709
"27842","Fit","server.preparation.time",3.5037817882209
"27843","Fit","server.preparation.time",4.52359860381936
"27844","Fit","server.preparation.time",1.09702381548719
"27845","Fit","server.preparation.time",2.93184056004079
"27846","Fit","server.preparation.time",2.81926085565212
"27847","Fit","server.preparation.time",5.73064215863617
"27848","Fit","server.preparation.time",3.41178602809801
"27849","Fit","server.preparation.time",4.08278288196683
"27850","Fit","server.preparation.time",9.59079811158994
"27851","Fit","server.preparation.time",4.04620683414729
"27852","Fit","server.preparation.time",2.62742830106089
"27853","Fit","server.preparation.time",5.17500983720421
"27854","Fit","server.preparation.time",4.96132207956325
"27855","Fit","server.preparation.time",2.4568808348217
"27856","Fit","server.preparation.time",1.99511679843014
"27857","Fit","server.preparation.time",4.9034982985731
"27858","Fit","server.preparation.time",5.89018225691618
"27859","Fit","server.preparation.time",2.79759232771623
"27860","Fit","server.preparation.time",1.37872695559828
"27861","Fit","server.preparation.time",10.4063421128478
"27862","Fit","server.preparation.time",6.85011136156309
"27863","Fit","server.preparation.time",7.00609263385642
"27864","Fit","server.preparation.time",5.00522208016042
"27865","Fit","server.preparation.time",3.1334232202159
"27866","Fit","server.preparation.time",2.39461922023683
"27867","Fit","server.preparation.time",4.13408500103933
"27868","Fit","server.preparation.time",6.20790932310623
"27869","Fit","server.preparation.time",2.6633658253659
"27870","Fit","server.preparation.time",3.81502884161976
"27871","Fit","server.preparation.time",1.49880516416779
"27872","Fit","server.preparation.time",3.90952753858838
"27873","Fit","server.preparation.time",4.28749035082769
"27874","Fit","server.preparation.time",2.42588567863535
"27875","Fit","server.preparation.time",3.99811102547523
"27876","Fit","server.preparation.time",4.26840292242618
"27877","Fit","server.preparation.time",5.09769879155913
"27878","Fit","server.preparation.time",2.75676603658747
"27879","Fit","server.preparation.time",5.26522821650259
"27880","Fit","server.preparation.time",4.48570261029494
"27881","Fit","server.preparation.time",2.61118667315623
"27882","Fit","server.preparation.time",2.33140354553494
"27883","Fit","server.preparation.time",4.50472691580365
"27884","Fit","server.preparation.time",6.54192237126646
"27885","Fit","server.preparation.time",3.32554768592458
"27886","Fit","server.preparation.time",4.30942511484779
"27887","Fit","server.preparation.time",5.16305987650299
"27888","Fit","server.preparation.time",3.42655184770608
"27889","Fit","server.preparation.time",6.54252733944594
"27890","Fit","server.preparation.time",4.53646079843457
"27891","Fit","server.preparation.time",5.07527984263447
"27892","Fit","server.preparation.time",3.30461069893342
"27893","Fit","server.preparation.time",7.58988143036745
"27894","Fit","server.preparation.time",3.64021115040048
"27895","Fit","server.preparation.time",3.67221145919776
"27896","Fit","server.preparation.time",4.55020738439914
"27897","Fit","server.preparation.time",2.5123400380724
"27898","Fit","server.preparation.time",3.6378154860767
"27899","Fit","server.preparation.time",1.89532311975682
"27900","Fit","server.preparation.time",1.97945517073012
"27901","Fit","server.preparation.time",2.8356130739177
"27902","Fit","server.preparation.time",4.8989320542884
"27903","Fit","server.preparation.time",4.45207992528855
"27904","Fit","server.preparation.time",5.03499750380719
"27905","Fit","server.preparation.time",3.01571091904842
"27906","Fit","server.preparation.time",2.70870780615813
"27907","Fit","server.preparation.time",2.77175513491977
"27908","Fit","server.preparation.time",4.1126730148291
"27909","Fit","server.preparation.time",3.20360602979934
"27910","Fit","server.preparation.time",3.70761765791257
"27911","Fit","server.preparation.time",3.32450994154843
"27912","Fit","server.preparation.time",6.18697917630165
"27913","Fit","server.preparation.time",6.8876278955954
"27914","Fit","server.preparation.time",4.73514895678643
"27915","Fit","server.preparation.time",5.12351615412399
"27916","Fit","server.preparation.time",10.5944755301245
"27917","Fit","server.preparation.time",9.37862252912228
"27918","Fit","server.preparation.time",3.0600762508523
"27919","Fit","server.preparation.time",3.37799168864634
"27920","Fit","server.preparation.time",3.41816086813006
"27921","Fit","server.preparation.time",5.19361574478011
"27922","Fit","server.preparation.time",3.13074524865465
"27923","Fit","server.preparation.time",4.06814674117947
"27924","Fit","server.preparation.time",9.92229935127593
"27925","Fit","server.preparation.time",4.04036568660446
"27926","Fit","server.preparation.time",3.58059584240095
"27927","Fit","server.preparation.time",4.8601390462172
"27928","Fit","server.preparation.time",10.1079876810151
"27929","Fit","server.preparation.time",2.05694529489019
"27930","Fit","server.preparation.time",3.37433022099808
"27931","Fit","server.preparation.time",5.68638357958455
"27932","Fit","server.preparation.time",1.90431241717979
"27933","Fit","server.preparation.time",4.72262288740338
"27934","Fit","server.preparation.time",2.58463995381153
"27935","Fit","server.preparation.time",3.51029299508529
"27936","Fit","server.preparation.time",2.73736434801117
"27937","Fit","server.preparation.time",3.2141335908001
"27938","Fit","server.preparation.time",4.44302982895657
"27939","Fit","server.preparation.time",4.17441985985215
"27940","Fit","server.preparation.time",4.85687731472797
"27941","Fit","server.preparation.time",5.81511511033162
"27942","Fit","server.preparation.time",3.64672525493583
"27943","Fit","server.preparation.time",4.26560058605055
"27944","Fit","server.preparation.time",3.53238089624522
"27945","Fit","server.preparation.time",4.53384404380077
"27946","Fit","server.preparation.time",3.29707448779342
"27947","Fit","server.preparation.time",3.22995173395966
"27948","Fit","server.preparation.time",3.80421729078925
"27949","Fit","server.preparation.time",4.62774502541596
"27950","Fit","server.preparation.time",3.72070191971996
"27951","Fit","server.preparation.time",2.52054099389026
"27952","Fit","server.preparation.time",3.67527843084976
"27953","Fit","server.preparation.time",3.41891258331735
"27954","Fit","server.preparation.time",5.36023250207299
"27955","Fit","server.preparation.time",1.63962340095712
"27956","Fit","server.preparation.time",3.76948145288686
"27957","Fit","server.preparation.time",3.49825611347516
"27958","Fit","server.preparation.time",5.12833170005265
"27959","Fit","server.preparation.time",2.79105902317542
"27960","Fit","server.preparation.time",1.99396822559236
"27961","Fit","server.preparation.time",3.78392243610732
"27962","Fit","server.preparation.time",2.88645725780493
"27963","Fit","server.preparation.time",8.82746283929194
"27964","Fit","server.preparation.time",2.363600949971
"27965","Fit","server.preparation.time",3.99194865699573
"27966","Fit","server.preparation.time",4.19103100324447
"27967","Fit","server.preparation.time",6.35832122635238
"27968","Fit","server.preparation.time",4.1568045753551
"27969","Fit","server.preparation.time",5.93244364269621
"27970","Fit","server.preparation.time",3.13610646288908
"27971","Fit","server.preparation.time",3.36709449386237
"27972","Fit","server.preparation.time",8.57940909486618
"27973","Fit","server.preparation.time",2.76566345266008
"27974","Fit","server.preparation.time",5.21777942857548
"27975","Fit","server.preparation.time",3.82773308481856
"27976","Fit","server.preparation.time",4.04082421511568
"27977","Fit","server.preparation.time",3.38679973843504
"27978","Fit","server.preparation.time",2.4031624393801
"27979","Fit","server.preparation.time",2.60685462131774
"27980","Fit","server.preparation.time",9.74304034295866
"27981","Fit","server.preparation.time",5.26414447418955
"27982","Fit","server.preparation.time",2.79691233361968
"27983","Fit","server.preparation.time",2.88804318310866
"27984","Fit","server.preparation.time",3.26714968275395
"27985","Fit","server.preparation.time",2.39156368150083
"27986","Fit","server.preparation.time",6.58644424673865
"27987","Fit","server.preparation.time",4.10326301236705
"27988","Fit","server.preparation.time",3.50398146971691
"27989","Fit","server.preparation.time",4.10499264816861
"27990","Fit","server.preparation.time",1.28305250340676
"27991","Fit","server.preparation.time",6.35728590488051
"27992","Fit","server.preparation.time",4.43325553888201
"27993","Fit","server.preparation.time",2.26675962176747
"27994","Fit","server.preparation.time",1.70518959376949
"27995","Fit","server.preparation.time",1.93465585519094
"27996","Fit","server.preparation.time",4.40187356293329
"27997","Fit","server.preparation.time",3.81671716828487
"27998","Fit","server.preparation.time",2.80403333846485
"27999","Fit","server.preparation.time",2.67820536293745
"28000","Fit","server.preparation.time",2.74683313043756
"28001","Fit","server.preparation.time",3.28201614684678
"28002","Fit","server.preparation.time",6.51169320592435
"28003","Fit","server.preparation.time",3.31277494478512
"28004","Fit","server.preparation.time",2.54167808009851
"28005","Fit","server.preparation.time",4.33402068614567
"28006","Fit","server.preparation.time",2.25294444848759
"28007","Fit","server.preparation.time",5.70525456206288
"28008","Fit","server.preparation.time",4.46248894824421
"28009","Fit","server.preparation.time",1.70176456750508
"28010","Fit","server.preparation.time",3.40769934170324
"28011","Fit","server.preparation.time",3.22311721416314
"28012","Fit","server.preparation.time",3.33116483423581
"28013","Fit","server.preparation.time",3.52972675729671
"28014","Fit","server.preparation.time",7.02242011296133
"28015","Fit","server.preparation.time",5.80996683683
"28016","Fit","server.preparation.time",2.69545455298593
"28017","Fit","server.preparation.time",3.09071619748025
"28018","Fit","server.preparation.time",2.00829554099061
"28019","Fit","server.preparation.time",3.03984622903855
"28020","Fit","server.preparation.time",7.53802633369873
"28021","Fit","server.preparation.time",4.21390431878425
"28022","Fit","server.preparation.time",2.96969518539154
"28023","Fit","server.preparation.time",2.21470199436397
"28024","Fit","server.preparation.time",3.8833938931541
"28025","Fit","server.preparation.time",2.33154657601489
"28026","Fit","server.preparation.time",2.18011763204658
"28027","Fit","server.preparation.time",6.25934971314528
"28028","Fit","server.preparation.time",6.973827676337
"28029","Fit","server.preparation.time",2.34914805503329
"28030","Fit","server.preparation.time",3.56845448796743
"28031","Fit","server.preparation.time",3.34467874568909
"28032","Fit","server.preparation.time",3.58913295729437
"28033","Fit","server.preparation.time",1.98895389673311
"28034","Fit","server.preparation.time",5.74918411198155
"28035","Fit","server.preparation.time",4.39712818851575
"28036","Fit","server.preparation.time",4.97597473105786
"28037","Fit","server.preparation.time",4.43744313836857
"28038","Fit","server.preparation.time",2.29691324109158
"28039","Fit","server.preparation.time",3.7470880065437
"28040","Fit","server.preparation.time",4.18333552427504
"28041","Fit","server.preparation.time",3.05162691498012
"28042","Fit","server.preparation.time",2.55142861525812
"28043","Fit","server.preparation.time",2.86126204535717
"28044","Fit","server.preparation.time",3.57702109718709
"28045","Fit","server.preparation.time",3.64318359084691
"28046","Fit","server.preparation.time",3.02074427424808
"28047","Fit","server.preparation.time",3.16063167922326
"28048","Fit","server.preparation.time",4.53773003927715
"28049","Fit","server.preparation.time",3.28891523850683
